table_name,column_name,column_description,注释,Annotation,
LC_AShareSeasonedNewIssue,UnderwritingMode,承销方式,"承销方式(UnderwritingMode)与(CT_SystemConst)表中的DM字段关联，令LB = 1017 AND DM IN (1,2,3,4)，得到承销方式的具体描述：1-全额包销，2-余额包销，3-代销，4-自销。","The underwriting mode (UnderwritingMode) is associated with the DM field in the CT_SystemConst table, with LB = 1017 AND DM IN (1,2,3,4), yielding the specific description of the underwriting mode: 1-Full underwriting, 2-Balance underwriting, 3-Agent selling, 4-Self-selling.",
LC_AShareSeasonedNewIssue,UnderwriterBoughtVol,余股包销数量(股),,,
LC_AShareSeasonedNewIssue,ChangeStatement,方案变动说明,,,
LC_AShareSeasonedNewIssue,ChangeType,变动原因,方案变动类型(ChangeType)与(CT_SystemConst)表中的DM字段关联，令LB = 1194，得到方案变动类型的具体描述：1-否，2-是，3-放弃或股东大会否决，4-可转债改增发，5-可转债改配股，6-增发改配股，7-增发改可转债，8-配股改可转债，9-配股改增发，10-未核准，11-更改发行规模，12-延长有效期，13-其他，14-回拨后发行未成功，15-推迟未发行，16-分红调整行使价，17-重新发行，18-未发行，19-宣布发行不成功。,"The scheme change type (ChangeType) is associated with the DM field in the (CT_SystemConst) table, with LB = 1194, the specific description of the scheme change type is obtained: 1-No, 2-Yes, 3-Abandon or defeated by the shareholders' meeting, 4-Convertible bonds changed to public offering, 5-Convertible bonds changed to rights issue, 6-Increase issue changed to rights issue, 7-Increase issue changed to convertible bonds, 8-Rights issue changed to convertible bonds, 9-Rights issue changed to public offering, 10-Not approved, 11-Change in offering size, 12-Extend the validity period, 13-Other, 14-Issuance unsuccessful after recall, 15-Postponed and not issued, 16-Dividend adjustment of exercise price, 17-Renewed issuance, 18-Not issued, 19-Announced issuance unsuccessful.",
LC_AShareSeasonedNewIssue,XGRQ,修改日期,,,
LC_AShareSeasonedNewIssue,JSID,JSID,,,
LC_AShareSeasonedNewIssue,PERatioBeforeIssue,发行市盈率(按发行前总股本)(倍),,,
LC_AShareSeasonedNewIssue,PERatioAfterIssue,发行市盈率(按发行后总股本预测利润)(倍),,,
LC_AShareSeasonedNewIssue,PrefPlaVolHMax,原股东可配售股数(最多)(股),,,
LC_AShareSeasonedNewIssue,PrefPlaVolHOnline,原股东网上认购优先配售(股),,,
LC_AShareSeasonedNewIssue,PrefPlaVolHOffline,原股东网下认购优先配售(股),,,
LC_AShareSeasonedNewIssue,ValidApplyHNum,原股东有效申购户数(户),,,
LC_AShareSeasonedNewIssue,ValidApplyNumHOnline,原股东网上认购有效申购户数(户),,,
LC_AShareSeasonedNewIssue,ValidApplyNumHOffline,原股东网下认购有效申购户数(户),,,
LC_AShareSeasonedNewIssue,APlaVolLPOffline,A类法人网下配售股数(股),,,
LC_AShareSeasonedNewIssue,AValidApplyVolLPOffline,A类法人网下配售有效申购总量(股),,,
LC_AShareSeasonedNewIssue,AValidApplyNumLPOffline,A类法人网下配售有效申购户数(户),,,
LC_AShareSeasonedNewIssue,ALotRateLPOffline,A类法人网下配售中签率,,,
LC_AShareSeasonedNewIssue,BPlaVolLPOffline,B类法人网下配售股数(股),,,
LC_AShareSeasonedNewIssue,BValidApplyVolLPOffline,B类法人网下配售有效申购总量(股),,,
LC_AShareSeasonedNewIssue,BValidApplyNumLPOffline,B类法人网下配售有效申购户数(户),,,
LC_AShareSeasonedNewIssue,BLotRateLPOffline,B类法人网下配售中签率,,,
LC_AShareSeasonedNewIssue,PlaVolHOffline,原股东网下配售股数(股),,,
LC_AShareSeasonedNewIssue,ValidPlaVolHOffline,原股东网下配售有效申购总量(股),,,
LC_AShareSeasonedNewIssue,ValidPlaNumHOffline,原股东网下配售有效申购户数(户),,,
LC_AShareSeasonedNewIssue,LotRateHOffline,原股东网下配售中签率,,,
LC_AShareSeasonedNewIssue,SASACApprovalPublDate,国资委通过公告日,,,
LC_AShareSeasonedNewIssue,CSRCApprovalPublDate,证监会批准公告日,,,
LC_AShareSeasonedNewIssue,EventProcedureCode,事件进程,事件进程(EventProcedureCode)与(CT_SystemConst)表中的DM字段关联，令LB = 1640，得到事件进程的具体描述：1-意向，10-董事会预案，20-股东大会通过，21-国资委通过，22-发审委通过，23-证监会通过，24-上市委通过，25-银保监会通过，26-证监会受理，29-实施中，30-实施完成，40-国资委否决，41-股东大会否决，42-证监会否决，43-发审委否决，44-上市委否决，45-董事会否决，50-延期实施，60-停止实施，61-发行前终止，62-发行后终止，70-暂缓发行，80-注册中，90-实施失败。,"The event process (EventProcedureCode) is associated with the DM field in the (CT_SystemConst) table, setting LB = 1640, the specific description of the event process is as follows: 1-Intention, 10-Board Resolution, 20-Shareholders' Meeting Approval, 21-SASAC Approval, 22-CSRC Approval, 23-CSRC Approval, 24-Listing Committee Approval, 25-CBRC Approval, 26-CSRC Acceptance, 29-Implementation in Progress, 30-Implementation Completed, 40-SASAC Rejection, 41-Shareholders' Meeting Rejection, 42-CSRC Rejection, 43-CSRC Rejection, 44-Listing Committee Rejection, 45-Board Rejection, 50-Deferred Implementation, 60-Stop Implementation, 61-Terminated Before Issuance, 62-Terminated After Issuance, 70-Suspended Issuance, 80-Registration in Process, 90-Implementation Failed.",
LC_AShareSeasonedNewIssue,ISOBTypeCode,发行对象类型,,,
LC_AShareSeasonedNewIssue,AdjustedIssuePrice,最新发行价下限(元),,,
LC_AShareSeasonedNewIssue,PriceAdjustedDate,最新发行价调整日,,,
LC_AShareSeasonedNewIssue,SchemeChangePublDate,方案变动公告日,,,
LC_AShareSeasonedNewIssue,ListAnnounceDate,增发新股上市公告日期,,,
LC_AShareSeasonedNewIssue,ProjInfoSource,预案信息来源,,,
LC_AShareSeasonedNewIssue,IssueResultInfoSource,发行结果信息来源,,,
LC_AShareSeasonedNewIssue,AdjustedIssueVol,最新发行量上限(股),,,
LC_AShareSeasonedNewIssue,PriceVolAdjustedDate,最新发行价及发行量调整日,,,
LC_AShareSeasonedNewIssue,IssuePurpose,发行目的,,,
LC_AShareSeasonedNewIssue,PricingBaseDate,定价基准日,,,
LC_AShareSeasonedNewIssue,PricingBaseDateDesc,定价基准日描述,,,
LC_AShareSeasonedNewIssue,IssueType,增发类别,"增发类别(IssueType)与(CT_SystemConst)表中的DM字段关联，令LB = 1016 AND DM IN (21,22,23)，得到增发类别的具体描述：21-非公开增发，22-公开增发，23-非公开增发配套融资。","The ""IssueType"" is associated with the ""DM"" field in the ""CT_SystemConst"" table, with LB = 1016 AND DM IN (21,22,23), yielding the specific description of the issue type: 21-Non-public issuance, 22-Public issuance, 23-Non-public issuance with配套 financing.",
LC_AShareSeasonedNewIssue,IfEffected,是否有效,是否有效（IfEffected）的具体描述：1-是（代表增发处于正常有效状态），2-否（代表增发处于已终止或否决等无效状态）。,"Specific description of whether it is effective (IfEffected): 1-yes (representing that the issuance is in a normal effective state), 2-no (representing that the issuance is in an invalid state such as terminated or rejected).",
LC_AShareSeasonedNewIssue,SubscribeMethod,认购方式,认购方式(SubscribeMethod)与(CT_SystemConst)表中的DM字段关联，令LB = 2259，得到认购方式的具体描述：1-现金，2-固定资产，3-债权，4-现金及固定资产，5-现金及债权，6-现金、债权及固定资产，7-股权，8-现金及股权，9-股权及债权，10-股权及固定资产，11-债权及固定资产，12-现金、股权及固定资产，13-现金、股权及债权，14-股权、债权及固定资产，15-现金、股权、债权及固定资产，99-其他。,"The subscription method (SubscribeMethod) is associated with the DM field in the (CT_SystemConst) table. Setting LB = 2259, the specific description of the subscription method is obtained: 1-cash, 2-fixed assets, 3-debt, 4-cash and fixed assets, 5-cash and debt, 6-cash, debt and fixed assets, 7-equity, 8-cash and equity, 9-equity and debt, 10-equity and fixed assets, 11-debt and fixed assets, 12-cash, equity and fixed assets, 13-cash, equity and debt, 14-equity, debt and fixed assets, 15-cash, equity, debt and fixed assets, 99-others.",
LC_AShareSeasonedNewIssue,LargeSHSubMethod,控股股东认购方式,控股股东认购方式(LargeSHSubMethod)与(CT_SystemConst)表中的DM字段关联，令LB = 2259，得到控股股东认购方式的具体描述：1-现金，2-固定资产，3-债权，4-现金及固定资产，5-现金及债权，6-现金、债权及固定资产，7-股权，8-现金及股权，9-股权及债权，10-股权及固定资产，11-债权及固定资产，12-现金、股权及固定资产，13-现金、股权及债权，14-股权、债权及固定资产，15-现金、股权、债权及固定资产，99-其他。,"The method of subscription by the controlling shareholder (LargeSHSubMethod) is associated with the DM field in the (CT_SystemConst) table. Setting LB = 2259, the specific description of the method of subscription by the controlling shareholder is obtained: 1-cash, 2-fixed assets, 3-claims, 4-cash and fixed assets, 5-cash and claims, 6-cash, claims and fixed assets, 7-equity, 8-cash and equity, 9-equity and claims, 10-equity and fixed assets, 11-claims and fixed assets, 12-cash, equity and fixed assets, 13-cash, equity and claims, 14-equity, claims and fixed assets, 15-cash, equity, claims and fixed assets, 99-others.",
LC_AShareSeasonedNewIssue,LargeSHSubsSum,控股股东认购数量(股),,,
LC_AShareSeasonedNewIssue,LargeSHSubsRatio,控股股东认购比例(%),,,
LC_AShareSeasonedNewIssue,PlannedProceeds,预计募集资金总额(元),,,
LC_AShareSeasonedNewIssue,CurrencyProceeds,货币募集资金总额(元),,,
LC_AShareSeasonedNewIssue,NonCurrencyProceeds,非货币募集资金总额(元),,,
LC_AShareSeasonedNewIssue,AssetProceeds,其中:资产募集资金总额(元),,,
LC_AShareSeasonedNewIssue,DebtProceeds,其中:债权募集资金总额(元),,,
LC_AShareSeasonedNewIssue,UWSponFee,1)承销保荐费用合计(元),,,
LC_AShareSeasonedNewIssue,CPAAppraisalFee,2)审计验资及评估费用合计(元),,,
LC_AShareSeasonedNewIssue,ParValueCurrencyUnit,每股面值货币单位,,,
LC_AShareSeasonedNewIssue,AdjustedVolFloor,最新发行量下限(股),,,
LC_AShareSeasonedNewIssue,AdjustedPriceCeiling,最新发行价上限(元),,,
LC_AShareSeasonedNewIssue,DiscountRatePerShare,每股发行价折扣率(%),,,
LC_AShareSeasonedNewIssue,SubscriptionOfferDate,认购邀请书发送日,,,
LC_AShareSeasonedNewIssue,OrgPriceBasePRatio,预案价格相对基准价格比例(%),,,
LC_AShareSeasonedNewIssue,ActPriceBasePRatio,实施价格相对基准价格比例(%),,,
LC_AShareSeasonedNewIssue,AddSubscriptionSDate,追加认购起始日,,,
LC_AShareSeasonedNewIssue,AddSubscriptionEDate,追加认购截止日,,,
LC_AShareSeasonedNewIssue,VerificationDate,募集资金验资日,,,
LC_AShareSeasonedNewIssue,LatestAdvanceDate,最新预案公布日期,,,
LC_AShareSeasonedNewIssue,IfSummaryProcedure,是否简易程序,是否简易程序（IfSummaryProcedure）的具体描述：1-是（代表本次增发为简易程序增发）。,Specific description of the simplified procedure (IfSummaryProcedure): 1-yes (indicating that this issue is a simplified procedure issue).,
LC_AShareSeasonedNewIssue,InsertTime,发布时间,,,
LC_ASharePlacement,ID,ID,,,
LC_ASharePlacement,InnerCode,证券内部编码,,,
LC_ASharePlacement,InitialInfoPublDate,首次信息发布日期,,,
LC_ASharePlacement,PlaYear,配股年度,,,
LC_ASharePlacement,StockType,发行股票类型,"发行股票类型(StockType)与(CT_SystemConst)表中的DM字段关联，令LB = 1177 AND DM IN (1,3)，得到发行股票类型的具体描述：1-A股，3-H股。","The stock type (StockType) is associated with the DM field in the (CT_SystemConst) table, with LB = 1177 AND DM IN (1,3), resulting in the specific description of the stock type: 1 - A shares, 3 - H shares.",
LC_ASharePlacement,AdvanceDate,预案发布日期,,,
LC_ASharePlacement,SMDeciPublDate,股东大会决议公告日期,,,
LC_ASharePlacement,PricingModel,定价方式,配股价格确定方式(PricingModel)与(CT_SystemConst)表中的DM字段关联，令LB = 1113，得到配股价格确定方式的具体描述：1-设定区间，2-市价折扣。,"The method for determining the right issue price (PricingModel) is associated with the DM field in the (CT_SystemConst) table. When LB equals 1113, the specific description of the method for determining the right issue price is obtained: 1 - Set range, 2 - Market discount.",
LC_ASharePlacement,PricingDescription,配股价格确定方式说明,,,
LC_ASharePlacement,AdvanceValidStartDate,预案有效期起始日,,,
LC_ASharePlacement,AdvanceValidEndDate,预案有效期截止日,,,
LC_ASharePlacement,PlaRatioPlanned,计划配股比例(10配X),,,
LC_ASharePlacement,PlaPriceCeiling,配股价格上限(最高价)(元),,,
LC_ASharePlacement,PlaPriceFloor,配股价格下限(最低价)(元),,,
LC_ASharePlacement,DeciPublDate,决案公布日,,,
LC_ASharePlacement,PlaProspectusPublDate,配股说明书刊登日期,,,
LC_ASharePlacement,PlaAbbrName,配股简称,,,
LC_ASharePlacement,PlaCode,配股代码,,,
LC_ASharePlacement,BaseShares,配股股本基数(股),,,
LC_ASharePlacement,PlannedPlaVol,计划配股数量(股),,,
LC_ASharePlacement,ActualPlaRatio,实际配股比例(10配X),,,
LC_ASharePlacement,ActualPlaVol,实际配股数量(股),,,
LC_ASharePlacement,PlaObject,配股对象,,,
LC_ASharePlacement,ParValue,面值(人民币),,,
LC_ASharePlacement,PlaPrice,每股配股价格(元),,,
LC_ASharePlacement,TransferPlaRatio,转配比(10转配X),,,
LC_ASharePlacement,TransferPlaVol,转配股(股),,,
LC_ASharePlacement,TransferFeePerShare,每股转配费(元),,,
LC_ASharePlacement,OddLotsTreatment,零股处理方法,零股处理方法(OddLotsTreatment)与(CT_SystemConst)表中的DM字段关联，令LB = 1218，得到零股处理方法的具体描述：1-不足一股不予配售，2-不足一股四舍五入，3-不足一股累计后随机配售，4-不足一股依据精确算法处理。,"The Odd Lots Treatment method is associated with the DM field in the CT_SystemConst table, with LB set to 1218, the specific description of the Odd Lots Treatment method is as follows: 1 - No allocation for less than one share, 2 - Round up for less than one share, 3 - Accumulate less than one share and allocate randomly, 4 - Handle less than one share based on precise algorithm.",
LC_ASharePlacement,PlaProceeds,实际募集资金(元),,,
LC_ASharePlacement,PlaCost,发行费用总额(元),,,
LC_ASharePlacement,UnderwritingFee,承销费用(元),,,
LC_ASharePlacement,CPAFee,注册会计师费用(元),,,
LC_ASharePlacement,AssetAppraisalFee,资产评估费用(元),,,
LC_ASharePlacement,LandEvaluationFee,土地评估费用(元),,,
LC_ASharePlacement,AttorneyFee,律师费用(元),,,
LC_ASharePlacement,TotalAgentFee,中介机构费合计(元),,,
LC_ASharePlacement,OnlineIssueFee,上网发行费用(元),,,
LC_ASharePlacement,ScripFee,股票登记费用(元),,,
LC_ASharePlacement,SponsorFee,上市推荐费用(元),,,
LC_ASharePlacement,OtherFee,其他费用(元),,,
LC_ASharePlacement,PlaNetProceeds,募集资金净额(元),,,
LC_ASharePlacement,RightRegDate,股权登记日,,,
LC_ASharePlacement,ExRightDate,除权日,,,
LC_ASharePlacement,PayStartDate,缴费起始,,,
LC_ASharePlacement,PayEndDate,缴费截止,,,
LC_ASharePlacement,DateToAccount,募集资金到帐时间,,,
LC_ASharePlacement,MoneyToAccount,募集资金到帐金额(元),,,
LC_ASharePlacement,PlaListDate,配股上市日,,,
LC_ASharePlacement,LargeSHSubsStatement,大股东认配说明,,,
LC_ASharePlacement,SchemeChange,方案是否变更,方案是否变更(SchemeChange)与(CT_SystemConst)表中的DM字段关联，令LB = 1194，得到方案是否变更的具体描述：1-否，2-是，3-放弃或股东大会否决，4-可转债改增发，5-可转债改配股，6-增发改配股，7-增发改可转债，8-配股改可转债，9-配股改增发，10-未核准，11-更改发行规模，12-延长有效期，13-其他，14-回拨后发行未成功，15-推迟未发行，16-分红调整行使价，17-重新发行，18-未发行，19-宣布发行不成功。,"Whether the scheme changes (SchemeChange) is associated with the DM field in the (CT_SystemConst) table, let LB = 1194, to obtain the specific description of whether the scheme changes: 1 - No, 2 - Yes, 3 - Abandoned or defeated by the shareholders' meeting, 4 - Convertible bonds changed to public offering, 5 - Convertible bonds changed to rights issue, 6 - Public offering changed to rights issue, 7 - Public offering changed to convertible bonds, 8 - Rights issue changed to convertible bonds, 9 - Rights issue changed to public offering, 10 - Not approved, 11 - Change in offering size, 12 - Extend the validity period, 13 - Others, 14 - Issuance unsuccessful after recall, 15 - Delayed and not issued, 16 - Dividend adjustment of exercise price, 17 - Reissue, 18 - Not issued, 19 - Announced issuance unsuccessful.",
LC_ASharePlacement,ChangeStatement,方案变动说明,,,
LC_ASharePlacement,UnderwritingMode,承销方式,承销方式(UnderwritingMode)与(CT_SystemConst)表中的DM字段关联，令LB = 1017，得到承销方式的具体描述：1-全额包销，2-余额包销，3-代销，4-自销，5-限额包销，8-非包销，9-余额包销及代销相结合，10-自销及代销相结合。,"The underwriting mode (UnderwritingMode) is associated with the DM field in the CT_SystemConst table. When LB equals 1017, the specific description of the underwriting mode is obtained: 1-Full underwriting, 2-Balance underwriting, 3-Agent underwriting, 4-Self-underwriting, 5-Quota underwriting, 8-Non-underwriting, 9-Combination of balance underwriting and agent underwriting, 10-Combination of self-underwriting and agent underwriting.",
